"Heizung Lüftung Klima","0/-/-","","","","","Auto"
"Küche Fest rechts Position Höhe","2/1/43","","","","DPST-5-1","Auto"
"Küche Fest rechts Position Lamellen","2/1/44","","","","DPST-5-1","Auto"
"Küche Fest rechts Beschattung","2/1/45","","","","DPST-5-1","Auto"
"Küche Fest rechts Sperren","2/1/46","","","","","Auto"
"Küche Fest rechts Status Position Höhe","2/1/47","","","","DPST-5-1","Auto"
"Küche Fest rechts Status Position Lamellen","2/1/48","","","","","Auto"
"--- Küche Schiebe fest ---","2/1/50","","","","","Auto"
"Küche Schiebe fest hoch/runter","2/1/51","","","","DPST-1-8","Auto"
"Küche Schiebe fest STOP","2/1/52","","","","DPST-1-8","Auto"
"Küche Schiebe fest Position Höhe","2/1/53","","","","DPST-5-1","Auto"
"Küche Schiebe fest Position Lamellen","2/1/54","","","","","Auto"
"Küche Schiebe fest Beschattung","2/1/55","","","","DPST-5-1","Auto"
"Küche Schiebe fest Sperren","2/1/56","","","","","Auto"
"Küche Schiebe fest Status Position Höhe","2/1/57","","","","DPST-5-1","Auto"
"Küche Schiebe fest Status Position Lamellen","2/1/58","","","","","Auto"
"--- Küche Schiebe Tür ---","2/1/60","","","","","Auto"
"Küche Schiebe Tür hoch/runter","2/1/61","","","","DPST-1-8","Auto"
"Küche Schiebe Tür STOP","2/1/62","","","","DPST-1-7","Auto"
"Küche Schiebe Tür Position Höhe","2/1/63","","","","DPST-5-1","Auto"
"Küche Schiebe Tür Position Lamellen","2/1/64","","","","DPST-5-1","Auto"
"Küche Schiebe Tür Beschattung","2/1/65","","","","DPST-5-1","Auto"
"Küche Schiebe Tür Sperren","2/1/66","","","","","Auto"
"Küche Schiebe Tür Status Position Höhe","2/1/67","","","","DPST-5-1","Auto"
"Küche Schiebe Tür Status Position Lamellen","2/1/68","","","","","Auto"
"--- Salon Fest links links ---","2/1/70","","","","","Auto"
"Salon Fest links links hoch/runter","2/1/71","","","","DPST-1-8","Auto"
"Salon Fest links links STOP","2/1/72","","","","DPST-1-8","Auto"
"Salon Fest links links Position Höhe","2/1/73","","","","DPST-5-1","Auto"
"Salon Fest links links Position Lamellen","2/1/74","","","","","Auto"
"Salon Fest links links Beschattung","2/1/75","","","","","Auto"
"Salon Fest links links Sperren","2/1/76","","","","","Auto"
"Salon Fest links links Status Position Höhe","2/1/77","","","","DPST-5-1","Auto"
"Salon Fest links links Status Position Lamellen","2/1/78","","","","","Auto"
"--- Salon Fest links rechts ---","2/1/80","","","","","Auto"
"Salon Fest links rechts hoch/runter","2/1/81","","","","DPST-1-8","Auto"
"Salon Fest links rechts STOP","2/1/82","","","","DPST-1-8","Auto"
"Salon Fest links rechts Position Höhe","2/1/83","","","","DPST-5-1","Auto"
"Salon Fest links rechts Position Lamellen","2/1/84","","","","","Auto"
"Salon Fest links rechts Beschattung","2/1/85","","","","","Auto"
"Salon Fest links rechts Sperren","2/1/86","","","","","Auto"
"Salon Fest links rechts Status Position Höhe","2/1/87","","","","DPST-5-1","Auto"
"Salon Fest links rechts Status Position Lamellen","2/1/88","","","","","Auto"
"--- Salon Schiebe links fest ---","2/1/90","","","","","Auto"
"Salon Schiebe links fest hoch/runter","2/1/91","","","","DPST-1-8","Auto"
"Salon Schiebe links fest STOP","2/1/92","","","","DPST-1-8","Auto"
"Salon Schiebe links fest Position Höhe","2/1/93","","","","DPST-5-1","Auto"
"Salon Schiebe links fest Position Lamellen","2/1/94","","","","","Auto"
"Salon Schiebe links fest Beschattung","2/1/95","","","","","Auto"
"Salon Schiebe links fest Sperren","2/1/96","","","","","Auto"
"Salon Schiebe links fest Status Position Höhe","2/1/97","","","","DPST-5-1","Auto"
"Salon Schiebe links fest Status Position Lamellen","2/1/98","","","","","Auto"
"--- Salon Schiebe links Tür ---","2/1/100","","","","","Auto"
"Salon Schiebe links Tür hoch/runter","2/1/101","","","","DPST-1-7","Auto"
"Salon Schiebe links Tür STOP","2/1/102","","","","DPST-1-8","Auto"
"Salon Schiebe links Tür Position Höhe","2/1/103","","","","","Auto"
"Salon Schiebe links Tür Position Lamellen","2/1/104","","","","","Auto"
"Salon Schiebe links Tür Beschattung","2/1/105","","","","","Auto"
"Salon Schiebe links Tür Sperren","2/1/106","","","","","Auto"
"Salon Schiebe links Tür Status Position Höhe","2/1/107","","","","DPST-5-1","Auto"
"Salon Schiebe links Tür Status Position Lamellen","2/1/108","","","","","Auto"
"--- Salon Schiebe rechts Tür ---","2/1/110","","","","","Auto"
"Salon Schiebe rechts Tür hoch/runter","2/1/111","","","","DPST-1-7","Auto"
"Salon Schiebe rechts Tür STOP","2/1/112","","","","DPST-1-8","Auto"
"Salon Schiebe rechts Tür Position Höhe","2/1/113","","","","","Auto"
"Salon Schiebe rechts Tür Position Lamellen","2/1/114","","","","","Auto"
"Salon Schiebe rechts Tür Beschattung","2/1/115","","","","","Auto"
"Salon Schiebe rechts Tür Sperren","2/1/116","","","","","Auto"
"Salon Schiebe rechts Tür Status Position Höhe","2/1/117","","","","DPST-5-1","Auto"
"Salon Schiebe rechts Tür Status Position Lamellen","2/1/118","","","","","Auto"
"--- Salon Schiebe rechts fest ---","2/1/120","","","","","Auto"
"Salon Schiebe rechts fest hoch/runter","2/1/121","","","","DPST-1-7","Auto"
"Salon Schiebe rechts fest STOP","2/1/122","","","","DPST-1-8","Auto"
"Salon Schiebe rechts fest Position Höhe","2/1/123","","","","","Auto"
"Salon Schiebe rechts fest Position Lamellen","2/1/124","","","","","Auto"
"Salon Schiebe rechts fest Beschattung","2/1/125","","","","","Auto"
"Salon Schiebe rechts fest Sperren","2/1/126","","","","","Auto"
"Salon Schiebe rechts fest Status Position Höhe","2/1/127","","","","DPST-5-1","Auto"
"Salon Schiebe rechts fest Status Position Lamellen","2/1/128","","","","","Auto"
"--- Salon Fest rechts rechts ---","2/1/130","","","","","Auto"
"Salon Fest rechts rechts hoch/runter","2/1/131","","","","DPST-1-7","Auto"
"Salon Fest rechts rechts STOP","2/1/132","","","","DPST-1-8","Auto"
"Salon Fest rechts rechts Position Höhe","2/1/133","","","","","Auto"
"Salon Fest rechts rechts Position Lamellen","2/1/134","","","","","Auto"
"Salon Fest rechts rechts Beschattung","2/1/135","","","","","Auto"
"Salon Fest rechts rechts Sperren","2/1/136","","","","","Auto"
"Salon Fest rechts rechts Status Position Höhe","2/1/137","","","","DPST-5-1","Auto"
"Salon Fest rechts rechts Status Position Lamellen","2/1/138","","","","","Auto"
"--- Salon Fest rechts links ---","2/1/140","","","","","Auto"
"Salon Fest rechts links hoch/runter","2/1/141","","","","DPST-1-7","Auto"
"Salon Fest rechts links STOP","2/1/142","","","","DPST-1-8","Auto"
"Salon Fest rechts links Position Höhe","2/1/143","","","","","Auto"
"Salon Fest rechts links Position Lamellen","2/1/144","","","","","Auto"
"Salon Fest rechts links Beschattung","2/1/145","","","","","Auto"
"Salon Fest rechts links Sperren","2/1/146","","","","","Auto"
"Salon Fest rechts links Status Position Höhe","2/1/147","","","","DPST-5-1","Auto"
"Salon Fest rechts links Status Position Lamellen","2/1/148","","","","","Auto"
"--- Office Schiebe Tür ---","2/1/150","","","","","Auto"
"Office Schiebe Tür hoch/runter","2/1/151","","","","DPST-1-7","Auto"
"Office Schiebe Tür STOP","2/1/152","","","","DPST-1-7","Auto"
"Office Schiebe Tür Position Höhe","2/1/153","","","","DPST-5-1","Auto"
"Office Schiebe Tür Position Lamellen","2/1/154","","","","","Auto"
"Office Schiebe Tür Beschattung","2/1/155","","","","DPST-5-1","Auto"
"Office Schiebe Tür Sperren","2/1/156","","","","","Auto"
"Office Schiebe Tür Status Position Höhe","2/1/157","","","","DPST-5-1","Auto"
"Office Schiebe Tür Status Position Lamellen","2/1/158","","","","","Auto"
"--- Office Schiebe fest ---","2/1/160","","","","","Auto"
"Office Schiebe fest hoch/runter","2/1/161","","","","DPST-1-7","Auto"
"Office Schiebe fest STOP","2/1/162","","","","DPST-1-7","Auto"
"Office Schiebe fest Position Höhe","2/1/163","","","","DPST-5-1","Auto"
"Office Schiebe fest Position Lamellen","2/1/164","","","","","Auto"
"Office Schiebe fest Beschattung","2/1/165","","","","DPST-5-1","Auto"
"Office Schiebe fest Sperren","2/1/166","","","","","Auto"
"Office Schiebe fest Status Position Höhe","2/1/167","","","","DPST-5-1","Auto"
"Office Schiebe fest Status Position Lamellen","2/1/168","","","","","Auto"
"--- Office Fenster Mitte ---","2/1/170","","","","","Auto"
"Office Fenster Mitte hoch/runter","2/1/171","","","","DPST-1-7","Auto"
"Office Fenster Mitte STOP","2/1/172","","","","DPST-1-8","Auto"
"Office Fenster Mitte Position Höhe","2/1/173","","","","DPST-5-1","Auto"
"Office Fenster Mitte Position Lamellen","2/1/174","","","","","Auto"
"Office Fenster Mitte Beschattung","2/1/175","","","","","Auto"
"Office Fenster Mitte Sperren","2/1/176","","","","","Auto"
"Office Fenster Mitte Status Position Höhe","2/1/177","","","","DPST-5-1","Auto"
"Office Fenster Mitte Status Position Lamellen","2/1/178","","","","","Auto"
"--- Markise ---","2/1/180","","","","","Auto"
"Markise hoch/runter","2/1/181","","","","DPST-1-7","Auto"
"Markise STOP","2/1/182","","","","DPST-1-7","Auto"
"Markise Position Höhe","2/1/183","","","","DPST-5-1","Auto"
"Markise Position Lamellen","2/1/184","","","","DPST-5-1","Auto"
"Markise Beschattung","2/1/185","","","","","Auto"
"Markise Sperren","2/1/186","","","","","Auto"
"Markise Status Position Höhe","2/1/187","","","","DPST-5-1","Auto"
"Markise Status Position Lamellen","2/1/188","","","","","Auto"
"Markise Windalarm","2/1/189","","","","","Auto"
"--- Garage ---","2/1/190","","","","","Auto"
"Garage hoch/runter","2/1/191","","","","DPST-1-1","Auto"
"Garage STOP","2/1/192","","","","DPST-1-8","Auto"
"Garage Position Höhe","2/1/193","","","","DPST-5-1","Auto"
"Garage Position Lamellen","2/1/194","","","","DPST-5-1","Auto"
"Garage Beschattung","2/1/195","","","","","Auto"
"Garage Sperren","2/1/196","","","","","Auto"
"Garage Status Position Höhe","2/1/197","","","","DPST-5-1","Auto"
"Garage Status Position AUF / ZU","2/1/198","","","","DPT-1","Auto"
"--- Pratic Lamellen ---","2/1/200","","","","","Auto"
"Pratic Lamellen hoch/runter","2/1/201","","","","DPST-1-7","Auto"
"Pratic Lamellen STOP","2/1/202","","","","DPST-1-8","Auto"
"Pratic Lamellen Position Höhe","2/1/203","","","","DPST-5-1","Auto"
"Pratic Lamellen Position Lamellen","2/1/204","","","","","Auto"
"Pratic Lamellen Beschattung","2/1/205","","","","","Auto"
"Pratic Lamellen Sperren","2/1/206","","","","","Auto"
"Pratic Lamellen Status Position Höhe","2/1/207","","","","DPST-5-1","Auto"
"Pratic Lamellen Status Position Lamellen","2/1/208","","","","DPST-1-8","Auto"
"Pratic Lamellen Windalarm","2/1/209","","","","","Auto"
"--- Pratic Zipo Ost ---","2/1/210","","","","","Auto"
"Pratic Zipo Ost hoch/runter","2/1/211","","","","DPST-1-1","Auto"
"Pratic Zipo Ost STOP","2/1/212","","","","DPST-1-8","Auto"
"Pratic Zipo Ost Position Höhe","2/1/213","","","","DPST-5-1","Auto"
"Pratic Zipo Ost Position Lamellen","2/1/214","","","","","Auto"
"Pratic Zipo Ost Beschattung","2/1/215","","","","","Auto"
"Pratic Zipo Ost Sperren","2/1/216","","","","","Auto"
"Pratic Zipo Ost Status Position Höhe","2/1/217","","","","DPST-5-1","Auto"
"Pratic Zipo Ost Status Position Lamellen","2/1/218","","","","DPST-1-1","Auto"
"Pratic Zipo Ost Windalarm","2/1/219","","","","","Auto"
"--- Pratic Zipo Süd ---","2/1/220","","","","","Auto"
"Pratic Zipo Süd hoch/runter","2/1/221","","","","DPST-1-1","Auto"
"Pratic Zipo Süd STOP","2/1/222","","","","DPST-1-8","Auto"
"Pratic Zipo Süd Position Höhe","2/1/223","","","","DPST-5-1","Auto"
"Pratic Zipo Süd Position Lamellen","2/1/224","","","","","Auto"
"Pratic Zipo Süd Beschattung","2/1/225","","","","","Auto"
"Pratic Zipo Süd Sperren","2/1/226","","","","","Auto"
"Pratic Zipo Süd Status Position Höhe","2/1/227","","","","DPST-5-1","Auto"
"Pratic Zipo Süd Status Position Lamellen","2/1/228","","","","DPST-1-1","Auto"
"Pratic Zipo Süd Windalarm","2/1/229","","","","","Auto"
"Obergeschoß","2/2/-","","","","","Auto"
"--- Bad OG---","2/2/0","","","","","Auto"
"Bad OG hoch/runter","2/2/1","","","","DPST-1-7","Auto"
"Bad OG STOP","2/2/2","","","","DPST-1-7","Auto"
"Bad OG Position Höhe","2/2/3","","","","DPST-5-1","Auto"
"Bad OG Position Lamellen","2/2/4","","","","","Auto"
"Bad OG Beschattung","2/2/5","","","","","Auto"
"Bad OG Sperren","2/2/6","","","","","Auto"
"Bad OG Status Position Höhe","2/2/7","","","","DPST-5-1","Auto"
"Bad OG Status Position Lamellen","2/2/8","","","","","Auto"
"--- Diele OG fest---","2/2/10","","","","","Auto"
"Diele OG fest hoch/runter","2/2/11","","","","DPST-1-7","Auto"
"Diele OG fest STOP","2/2/12","","","","DPST-1-8","Auto"
"Diele OG fest Position Höhe","2/2/13","","","","","Auto"
"Diele OG fest Position Lamellen","2/2/14","","","","","Auto"
"Diele OG fest Beschattung","2/2/15","","","","","Auto"
"Diele OG fest Sperren","2/2/16","","","","","Auto"
"Diele OG fest Status Position Höhe","2/2/17","","","","DPST-5-1","Auto"
"Diele OG fest Status Position Lamellen","2/2/18","","","","","Auto"
"--- Diele OG Tür---","2/2/20","","","","","Auto"
"Diele OG Tür hoch/runter","2/2/21","","","","DPST-1-7","Auto"
"Diele OG Tür STOP","2/2/22","","","","DPST-1-8","Auto"
"Diele OG Tür Position Höhe","2/2/23","","","","","Auto"
"Diele OG Tür Position Lamellen","2/2/24","","","","","Auto"
"Diele OG Tür Beschattung","2/2/25","","","","","Auto"
"Diele OG Tür Sperren","2/2/26","","","","","Auto"
"Diele OG Tür Status Position Höhe","2/2/27","","","","DPST-5-1","Auto"
"Diele OG Tür Status Position Lamellen","2/2/28","","","","","Auto"
"--- Gäste OG Balkon---","2/2/30","","","","","Auto"
"Gäste OG Balkon hoch/runter","2/2/31","","","","DPST-1-7","Auto"
"Gäste OG Balkon STOP","2/2/32","","","","DPST-1-8","Auto"
"Gäste OG Balkon Position Höhe","2/2/33","","","","","Auto"
"Gäste OG Balkon Position Lamellen","2/2/34","","","","","Auto"
"Gäste OG Balkon Beschattung","2/2/35","","","","","Auto"
"Gäste OG Balkon Sperren","2/2/36","","","","","Auto"
"Gäste OG Balkon Status Position Höhe","2/2/37","","","","DPST-5-1","Auto"
"Gäste OG Balkon Status Position Lamellen","2/2/38","","","","","Auto"
"--- Gäste OG Fenster ---","2/2/40","","","","","Auto"
"Gäste OG Fenster hoch/runter","2/2/41","","","","DPST-1-7","Auto"
"Gäste OG Fenster STOP","2/2/42","","","","DPST-1-8","Auto"
"Gäste OG Fenster Position Höhe","2/2/43","","","","","Auto"
"Gäste OG Fenster Position Lamellen","2/2/44","","","","","Auto"
"Gäste OG Fenster Beschattung","2/2/45","","","","","Auto"
"Gäste OG Fenster Sperren","2/2/46","","","","","Auto"
"Gäste OG Fenster Status Position Höhe","2/2/47","","","","DPST-5-1","Auto"
"Gäste OG Fenster Status Position Lamellen","2/2/48","","","","","Auto"
"--- Masterbad OG Fenster ---","2/2/50","","","","","Auto"
"Masterbad OG Fenster hoch/runter","2/2/51","","","","DPST-1-7","Auto"
"Masterbad OG Fenster STOP","2/2/52","","","","DPST-1-8","Auto"
"Masterbad OG Fenster Position Höhe","2/2/53","","","","DPST-5-1","Auto"
"Masterbad OG Fenster Position Lamellen","2/2/54","","","","","Auto"
"Masterbad OG Fenster Beschattung","2/2/55","","","","","Auto"
"Masterbad OG Fenster Sperren","2/2/56","","","","","Auto"
"Masterbad OG Fenster Status Position Höhe","2/2/57","","","","DPST-5-1","Auto"
"Masterbad OG Fenster Status Position Lamellen","2/2/58","","","","","Auto"
"--- Masterbad OG Carport ---","2/2/60","","","","","Auto"
"Masterbad OG Carport hoch/runter","2/2/61","","","","DPST-1-7","Auto"
"Masterbad OG Carport STOP","2/2/62","","","","DPST-1-8","Auto"
"Masterbad OG Carport Position Höhe","2/2/63","","","","","Auto"
"Masterbad OG Carport Position Lamellen","2/2/64","","","","","Auto"
"Masterbad OG Carport Beschattung","2/2/65","","","","","Auto"
"Masterbad OG Carport Sperren","2/2/66","","","","","Auto"
"Masterbad OG Carport Status Position Höhe","2/2/67","","","","DPST-5-1","Auto"
"Masterbad OG Carport Status Position Lamellen","2/2/68","","","","","Auto"
"--- Schlafen OG Schiebe fest ---","2/2/70","","","","","Auto"
"Schlafen OG Schiebe fest hoch/runter","2/2/71","","","","DPST-1-7","Auto"
"Schlafen OG Schiebe fest STOP","2/2/72","","","","DPST-1-8","Auto"
"Schlafen OG Schiebe fest Position Höhe","2/2/73","","","","","Auto"
"Schlafen OG Schiebe fest Position Lamellen","2/2/74","","","","","Auto"
"Schlafen OG Schiebe fest Beschattung","2/2/75","","","","","Auto"
"Schlafen OG Schiebe fest Sperren","2/2/76","","","","","Auto"
"Schlafen OG Schiebe fest Status Position Höhe","2/2/77","","","","DPST-5-1","Auto"
"Schlafen OG Schiebe fest Status Position Lamellen","2/2/78","","","","","Auto"
"--- Schlafen OG Tür ---","2/2/80","","","","","Auto"
"Schlafen OG Tür hoch/runter","2/2/81","","","","DPST-1-7","Auto"
"Schlafen OG Tür STOP","2/2/82","","","","DPST-1-8","Auto"
"Schlafen OG Tür Position Höhe","2/2/83","","","","","Auto"
"Schlafen OG Tür Position Lamellen","2/2/84","","","","","Auto"
"Schlafen OG Tür Beschattung","2/2/85","","","","","Auto"
"Schlafen OG Tür Sperren","2/2/86","","","","","Auto"
"Schlafen OG Tür Status Position Höhe","2/2/87","","","","DPST-5-1","Auto"
"Schlafen OG Tür Status Position Lamellen","2/2/88","","","","","Auto"
"--- Kind OG Schiebe fest ---","2/2/90","","","","","Auto"
"Kind OG Schiebe fest hoch/runter","2/2/91","","","","DPST-1-7","Auto"
"Kind OG Schiebe fest STOP","2/2/92","","","","DPST-1-8","Auto"
"Kind OG Schiebe fest Position Höhe","2/2/93","","","","","Auto"
"Kind OG Schiebe fest Position Lamellen","2/2/94","","","","","Auto"
"Kind OG Schiebe fest Beschattung","2/2/95","","","","","Auto"
"Kind OG Schiebe fest Sperren","2/2/96","","","","","Auto"
"Kind OG Schiebe fest Status Position Höhe","2/2/97","","","","DPST-5-1","Auto"
"Kind OG Schiebe fest Status Position Lamellen","2/2/98","","","","","Auto"
"--- Kind OG Tür ---","2/2/100","","","","","Auto"
"Kind OG Tür hoch/runter","2/2/101","","","","DPST-1-7","Auto"
"Kind OG Tür STOP","2/2/102","","","","DPST-1-8","Auto"
"Kind OG Tür Position Höhe","2/2/103","","","","","Auto"
"Kind OG Tür Position Lamellen","2/2/104","","","","","Auto"
"Kind OG Tür Beschattung","2/2/105","","","","","Auto"
"Kind OG Tür Sperren","2/2/106","","","","","Auto"
"Kind OG Tür Status Position Höhe","2/2/107","","","","DPST-5-1","Auto"
"Kind OG Tür Status Position Lamellen","2/2/108","","","","","Auto"
"--- Kind OG links ---","2/2/110","","","","","Auto"
"Kind OG links hoch/runter","2/2/111","","","","DPST-1-7","Auto"
"Kind OG links STOP","2/2/112","","","","DPST-1-8","Auto"
"Kind OG links Position Höhe","2/2/113","","","","","Auto"
"Kind OG links Position Lamellen","2/2/114","","","","","Auto"
"Kind OG links Beschattung","2/2/115","","","","","Auto"
"Kind OG links Sperren","2/2/116","","","","","Auto"
"Kind OG links Status Position Höhe","2/2/117","","","","DPST-5-1","Auto"
"Kind OG links Status Position Lamellen","2/2/118","","","","","Auto"
"--- Kind OG rechts ---","2/2/120","","","","","Auto"
"Kind OG rechts hoch/runter","2/2/121","","","","DPST-1-7","Auto"
"Kind OG rechts STOP","2/2/122","","","","DPST-1-8","Auto"
"Kind OG rechts Position Höhe","2/2/123","","","","","Auto"
"Kind OG rechts Position Lamellen","2/2/124","","","","","Auto"
"Kind OG rechts Beschattung","2/2/125","","","","","Auto"
"Kind OG rechts Sperren","2/2/126","","","","","Auto"
"Kind OG rechts Status Position Höhe","2/2/127","","","","DPST-5-1","Auto"
"Kind OG rechts Status Position Lamellen","2/2/128","","","","","Auto"
"--- Ankleide OG ---","2/2/130","","","","","Auto"
"Ankleide OG hoch/runter","2/2/131","","","","DPST-1-7","Auto"
"Ankleide OG STOP","2/2/132","","","","DPST-1-8","Auto"
"Ankleide OG Position Höhe","2/2/133","","","","DPST-5-1","Auto"
"Ankleide OG Position Lamellen","2/2/134","","","","","Auto"
"Ankleide OG Beschattung","2/2/135","","","","","Auto"
"Ankleide OG Sperren","2/2/136","","","","","Auto"
"Ankleide OG Status Position Höhe","2/2/137","","","","DPST-5-1","Auto"
"Ankleide OG Status Position Lamellen","2/2/138","","","","","Auto"
"Alarm/Sensoren","3/-/-","","","","","Auto"
"Keller","3/0/-","","","","","Auto"
"Leak KNX Poolpumpe Softwareversion","3/0/0","","","","DPST-217-1","Auto"
"Poolpumpe Leckage alarm","3/0/1","","","","DPST-1-1","Auto"
"Poolpumpe Leckage Alarm Text","3/0/2","","","","DPST-16-0","Auto"
"Alarm unscharf","3/0/10","","","","DPST-1-11","Auto"
"Alarm intern scharf","3/0/11","","","","DPST-1-11","Auto"
"Alarm extern scharf","3/0/12","","","","DPST-1-11","Auto"
"Alarm ausgelöst","3/0/13","","","","DPST-1-11","Auto"
"Alarm Störung","3/0/14","","","","DPST-1-11","Auto"
"Alarm intern scharf bereit","3/0/15","","","","DPST-1-11","Auto"
"Alarm extern scharf bereit","3/0/16","","","","DPST-1-11","Auto"
"Alarm -und Störungssummer","3/0/17","","","","DPST-1-11","Auto"
"Alarm Fenster Eingang Keller","3/0/20","","","","DPST-1-11","Auto"
"Alarm Fenster HWR Keller","3/0/21","","","","DPST-1-11","Auto"
"Alarm Fenster Fitness Keller","3/0/22","","","","DPST-1-11","Auto"
"Alarm Fenster Gäste mitte Keller","3/0/23","","","","DPST-1-11","Auto"
"Alarm Fenster Gäste rechts Keller","3/0/24","","","","DPST-1-11","Auto"
"Alarm Fenster SPA links Keller","3/0/25","","","","DPST-1-11","Auto"
"Alarm Fenster SPA rechts Keller","3/0/26","","","","DPST-1-11","Auto"
"Alarm Fenster Gäste links links Keller","3/0/27","","","","DPST-1-11","Auto"
"Alarm Fenster Bad Keller","3/0/28","","","","DPST-1-11","Auto"
"Alarm Fenster Gäste links rechts Keller","3/0/29","","","","DPST-1-11","Auto"
"Alarm MK Tür Keller","3/0/30","","","","DPST-1-11","Auto"
"Alarm RK Tür Keller","3/0/31","","","","DPST-1-11","Auto"
"Alarm Bewegungsmelder Fitness Keller","3/0/32","","","","DPST-1-11","Auto"
"Alarm RM Eingang Keller","3/0/33","","","","DPST-1-11","Auto"
"Alarm RM SPA Keller","3/0/34","","","","DPST-1-11","Auto"
"Alarm RM Gäste Keller","3/0/35","","","","DPST-1-11","Auto"
"Alarm RM HWR Keller","3/0/36","","","","DPST-1-11","Auto"
"Erdgeschoß","3/1/-","","","","","Auto"
"EG Eingang Motivity","3/1/0","","","","DPST-1-1","Auto"
"EG Eingang Lux Value","3/1/1","","","","DPST-9-4","Auto"
"EG Eingang Threshold Switch","3/1/2","","","","DPST-1-1","Auto"
"EG Eingang Motion Detector Status","3/1/3","","","","DPST-1-1","Auto"
"EG Eingang Logic Chanel 1 Value","3/1/4","","","","DPST-5-10","Auto"
"EG Bad Motivity","3/1/10","","","","DPST-1-1","Auto"
"EG Wohnzimmer Motivity","3/1/20","","","","DPST-1-1","Auto"
"EG Küche Motivity","3/1/30","","","","DPST-1-1","Auto"
"EG Küche Lux Value","3/1/31","","","","DPST-9-4","Auto"
"EG Küche Threshold Switch","3/1/32","","","","DPST-1-1","Auto"
"EG Küche Motion Detector Status","3/1/33","","","","DPST-1-1","Auto"
"EG Küche Logic Chanel 1 Value","3/1/34","","","","DPST-5-10","Auto"
"EG Office Motivity","3/1/40","","","","DPST-1-1","Auto"
"EG Office Lux Value","3/1/41","","","","DPST-9-4","Auto"
"EG Office Threshold Switch","3/1/42","","","","DPST-1-1","Auto"
"EG Office Motion Detector Status","3/1/43","","","","DPST-1-1","Auto"
"EG Office Logic Chanel 1 Value","3/1/44","","","","DPST-5-10","Auto"
"EG Wohnzimmer links Motivity SLAVE","3/1/50","","","","DPST-1-1","Auto"
"EG Wohnzimmer links Motivity SLAVE Lux Value","3/1/51","","","","DPST-9-4","Auto"
"EG Wohnzimmer links Motivity SLAVE Threshold Switch","3/1/52","","","","DPST-1-1","Auto"
"EG Wohnzimmer links Motivity SLAVE Motion Detector Status","3/1/53","","","","DPST-1-1","Auto"
"EG Wohnzimmer links Motivity SLAVE Logic Chanel 1 Value","3/1/54","","","","DPST-5-10","Auto"
"EG Wohnzimmer rechts Motivity","3/1/60","","","","DPST-1-1","Auto"
"EG Wohnzimmer rechts Motivity Lux Value","3/1/61","","","","DPST-9-4","Auto"
"EG Wohnzimmer rechts Motivity Threshold Switch","3/1/62","","","","DPST-1-1","Auto"
"EG Wohnzimmer rechts Motivity Motion Detector Status","3/1/63","","","","DPST-1-1","Auto"
"EG Wohnzimmer rechts Motivity Logic Chanel 1 Value","3/1/64","","","","DPST-5-10","Auto"
"EG Office Sonnenschutz SÜDEN","3/1/70","","","","DPST-1-11","Auto"
"Alarm Fenster Terrasse Office EG","3/1/100","","","","DPST-1-2","Auto"
"Alarm Haustür EG","3/1/101","","","","DPST-1-11","Auto"
"Alarm Fenster Office Carport Stand EG","3/1/102","","","","DPST-1-11","Auto"
"Alarm Fenster Office Carport Gang EG","3/1/103","","","","DPST-1-11","Auto"
"Alarm Fenster Salon links EG","3/1/104","","","","DPST-1-11","Auto"
"Alarm Fenster Salon rechts EG","3/1/105","","","","DPST-1-11","Auto"
"Alarm Fenster Bad EG","3/1/106","","","","DPST-1-11","Auto"
"Alarm Fenster Küche Terrasse EG","3/1/107","","","","DPST-1-11","Auto"
"Alarm Fenster Küche EG","3/1/108","","","","DPST-1-11","Auto"
"Alarm Küche EG","3/1/109","","","","DPST-1-11","Auto"
"Alarm Salon EG","3/1/110","","","","DPST-1-11","Auto"
"Klingel","3/1/200","","","","DPT-1","Auto"
"Klingel Playlist Aussentor","3/1/201","","","Tor Einfahrt","DPST-5-10","Auto"
"Klingel Playlist Haustür","3/1/202","","","Haus Eingang","DPST-5-10","Auto"
"Klingel Playlist Essen","3/1/203","","","","DPST-5-10","Auto"
"Klingel Playlist Essen Szene aktivieren","3/1/204","","","","DPST-5-10","Auto"
"Obergeschoß","3/2/-","","","","","Auto"
"OG Diele Treppe Motivity","3/2/0","","","","DPST-1-1","Auto"
"OG Diele Treppe Motivity Lux Value","3/2/1","","","LUX Value","DPST-9-4","Auto"
"OG Diele Treppe Threshold Switch","3/2/2","","","","DPST-5-1","Auto"
"OG Diele Treppe Motion Detector Status","3/2/3","","","","DPST-1-1","Auto"
"OG Diele Treppe Logic Chanel 1 Value","3/2/4","","","","DPST-5-10","Auto"
"OG Bad Motivity","3/2/10","","","","DPST-1-1","Auto"
"OG Bad Treppe Motivity Lux Value","3/2/11","","","LUX Value","DPST-9-4","Auto"
"OG Bad Treppe Threshold Switch","3/2/12","","","","DPST-1-1","Auto"
"OG Bad Treppe Motion Detector Status","3/2/13","","","","DPST-1-1","Auto"
"OG Bad Treppe Logic Chanel 1 Value","3/2/14","","","","DPST-5-10","Auto"
"OG Masterbad Eingang Motivity","3/2/20","","","","DPST-1-1","Auto"
"OG Masterbad Eingang Lux Value","3/2/21","","","LUX Value","DPST-9-4","Auto"
"OG Masterbad Eingang Threshold Switch","3/2/22","","","","DPST-1-1","Auto"
